datetime,open,high,low,close,volume
2024-06-10 15:59:00,6098.293,6100.566,6097.157,6099.429,9518
2024-06-10 16:00:00,6099.429,6099.429,6097.157,6097.725,3860
2024-06-10 16:01:00,6097.725,6097.725,6094.315,6094.884,7110
2024-06-10 16:02:00,6094.884,6096.02,6093.747,6096.02,2781
2024-06-10 16:03:00,6095.452,6097.157,6095.452,6097.157,1660
2024-06-10 16:04:00,6097.157,6097.157,6096.02,6096.02,1389
2024-06-10 16:05:00,6096.02,6098.293,6096.02,6098.293,1588
2024-06-10 16:06:00,6098.293,6098.293,6096.588,6098.293,1492
2024-06-10 16:07:00,6097.725,6099.998,6097.725,6099.998,3411
2024-06-10 16:08:00,6099.429,6099.998,6098.861,6099.998,2733
2024-06-10 16:09:00,6099.998,6101.702,6099.998,6100.566,5580
2024-06-10 16:10:00,6099.998,6100.566,6099.998,6100.566,728
2024-06-10 16:11:00,6099.998,6102.271,6099.998,6101.134,2728
2024-06-10 16:12:00,6101.134,6104.544,6101.134,6103.407,5740
2024-06-10 16:13:00,6103.975,6103.975,6101.702,6102.271,4061
2024-06-10 16:14:00,6101.702,6101.702,6097.725,6098.861,8390
2024-06-10 16:15:00,6098.861,6099.429,6096.588,6098.293,6172
2024-06-10 16:16:00,6097.725,6099.429,6097.725,6099.429,1518
2024-06-10 16:17:00,6098.861,6099.998,6098.861,6098.861,2052
2024-06-10 16:18:00,6098.861,6099.429,6095.452,6097.157,5477
2024-06-10 16:19:00,6097.157,6097.725,6096.02,6096.588,2333
2024-06-10 16:20:00,6096.02,6096.588,6095.452,6095.452,1168
2024-06-10 16:21:00,6095.452,6096.02,6094.315,6096.02,5139
2024-06-10 16:22:00,6096.02,6096.02,6093.179,6093.747,8013
2024-06-10 16:23:00,6094.315,6094.884,6093.179,6094.315,2635
2024-06-10 16:24:00,6094.315,6094.884,6091.474,6092.611,5966
2024-06-10 16:25:00,6092.611,6093.747,6092.042,6093.179,2643
2024-06-10 16:26:00,6093.179,6094.315,6093.179,6093.747,1777
2024-06-10 16:27:00,6093.747,6095.452,6093.179,6094.884,3539
2024-06-10 16:28:00,6095.452,6096.588,6094.315,6094.884,3347
2024-06-10 16:29:00,6094.884,6096.02,6094.315,6095.452,1664
2024-06-10 16:30:00,6095.452,6097.157,6095.452,6097.157,2798
2024-06-10 16:31:00,6097.157,6098.861,6096.588,6098.293,3763
2024-06-10 16:32:00,6097.725,6098.861,6096.588,6098.293,2980
2024-06-10 16:33:00,6097.725,6098.293,6097.157,6097.725,1058
2024-06-10 16:34:00,6097.725,6098.861,6097.725,6097.725,1981
2024-06-10 16:35:00,6097.725,6098.293,6097.725,6098.293,681
2024-06-10 16:36:00,6098.293,6098.861,6097.725,6098.293,2172
2024-06-10 16:37:00,6098.861,6099.429,6097.725,6098.861,2273
2024-06-10 16:38:00,6098.861,6098.861,6097.157,6097.157,2347
2024-06-10 16:39:00,6097.157,6097.725,6096.02,6097.157,1935
2024-06-10 16:40:00,6097.725,6098.293,6097.157,6097.157,1326
2024-06-10 16:41:00,6097.157,6098.861,6097.157,6097.725,1798
2024-06-10 16:42:00,6098.293,6098.293,6097.157,6097.157,575
2024-06-10 16:43:00,6097.725,6098.861,6097.157,6098.293,837
2024-06-10 16:44:00,6097.725,6098.293,6097.157,6098.293,1957
2024-06-10 16:45:00,6097.725,6099.429,6097.725,6098.861,1650
2024-06-10 16:46:00,6098.293,6098.861,6096.588,6096.588,1729
2024-06-10 16:47:00,6096.588,6098.861,6096.588,6098.293,2357
2024-06-10 16:48:00,6097.725,6098.861,6097.157,6097.725,896
2024-06-10 16:49:00,6097.725,6098.293,6097.157,6098.293,835
2024-06-10 16:50:00,6098.293,6098.861,6097.725,6097.725,612
2024-06-10 16:51:00,6097.725,6098.293,6097.157,6097.157,1281
2024-06-10 16:52:00,6097.725,6098.293,6097.157,6097.725,743
2024-06-10 16:53:00,6097.725,6098.293,6097.157,6098.293,437
2024-06-10 16:54:00,6098.293,6099.429,6097.725,6098.861,1349
2024-06-10 16:55:00,6098.293,6099.429,6097.725,6099.429,1402
2024-06-10 16:56:00,6098.861,6099.429,6097.725,6098.861,2112
2024-06-10 16:57:00,6098.861,6100.566,6098.293,6099.429,5684
2024-06-10 16:58:00,6099.429,6099.998,6098.861,6099.998,1493
2024-06-10 16:59:00,6099.998,6100.566,6098.861,6099.998,2462
2024-06-10 17:00:00,6099.998,6100.566,6098.861,6099.429,1394
2024-06-10 17:01:00,6099.429,6101.134,6099.429,6099.998,1960
2024-06-10 17:02:00,6100.566,6101.134,6099.998,6101.134,2336
2024-06-10 17:03:00,6101.134,6102.839,6100.566,6102.271,5092
2024-06-10 17:04:00,6102.271,6102.271,6101.134,6101.134,1650
2024-06-10 17:05:00,6101.134,6102.839,6100.566,6102.839,2341
2024-06-10 17:06:00,6102.839,6102.839,6101.702,6102.271,1231
2024-06-10 17:07:00,6102.271,6102.271,6101.702,6101.702,1214
2024-06-10 17:08:00,6101.702,6102.271,6101.134,6101.134,1233
2024-06-10 17:09:00,6101.134,6101.702,6099.998,6100.566,2191
2024-06-10 17:10:00,6099.998,6101.134,6099.998,6100.566,1880
2024-06-10 17:11:00,6100.566,6101.134,6099.429,6099.998,2365
2024-06-10 17:12:00,6100.566,6100.566,6099.429,6099.429,1614
2024-06-10 17:13:00,6099.429,6100.566,6097.157,6097.725,4433
2024-06-10 17:14:00,6098.293,6098.293,6097.157,6097.725,5266
2024-06-10 17:15:00,6097.725,6098.293,6096.588,6097.157,2835
2024-06-10 17:16:00,6097.725,6097.725,6096.588,6097.725,1828
2024-06-10 17:17:00,6097.157,6098.293,6096.02,6096.588,3701
2024-06-10 17:18:00,6096.588,6097.157,6096.02,6096.588,2147
2024-06-10 17:19:00,6096.588,6097.157,6096.02,6096.588,1035
2024-06-10 17:20:00,6096.588,6097.725,6096.02,6097.157,1128
2024-06-10 17:21:00,6097.157,6097.725,6096.588,6097.157,1671
2024-06-10 17:22:00,6097.157,6098.293,6096.588,6097.725,1982
2024-06-10 17:23:00,6097.725,6097.725,6096.588,6097.157,359
2024-06-10 17:24:00,6097.157,6097.157,6096.02,6096.588,1290
2024-06-10 17:25:00,6096.02,6096.588,6094.315,6095.452,4165
2024-06-10 17:26:00,6094.884,6096.02,6094.884,6096.02,641
2024-06-10 17:27:00,6096.02,6096.588,6095.452,6096.02,743
2024-06-10 17:28:00,6095.452,6096.588,6095.452,6096.588,418
2024-06-10 17:29:00,6096.588,6096.588,6096.02,6096.02,481
2024-06-10 17:30:00,6095.452,6096.02,6094.315,6094.315,1783
2024-06-10 17:31:00,6094.884,6094.884,6092.611,6094.315,5549
2024-06-10 17:32:00,6094.315,6094.884,6093.179,6094.315,1216
2024-06-10 17:33:00,6094.315,6094.884,6093.179,6093.747,1643
2024-06-10 17:34:00,6094.315,6094.884,6093.747,6094.315,705
2024-06-10 17:35:00,6094.315,6096.02,6094.315,6094.884,1047
2024-06-10 17:36:00,6094.884,6095.452,6094.315,6094.884,964
2024-06-10 17:37:00,6094.315,6094.884,6093.747,6093.747,604
2024-06-10 17:38:00,6094.315,6095.452,6093.747,6094.884,745
2024-06-10 17:39:00,6094.315,6094.884,6094.315,6094.884,98
2024-06-10 17:40:00,6094.315,6097.725,6094.315,6096.588,4700
2024-06-10 17:41:00,6096.588,6099.429,6096.02,6098.861,3532
2024-06-10 17:42:00,6098.861,6099.429,6097.725,6097.725,3348
2024-06-10 17:43:00,6097.725,6098.861,6097.725,6097.725,279
2024-06-10 17:44:00,6098.293,6098.293,6097.725,6098.293,1676
2024-06-10 17:45:00,6098.293,6098.293,6096.588,6096.588,863
2024-06-10 17:46:00,6096.588,6097.157,6096.588,6097.157,368
2024-06-10 17:47:00,6097.157,6098.861,6097.157,6097.725,1074
2024-06-10 17:48:00,6097.157,6098.861,6097.157,6098.293,690
2024-06-10 17:49:00,6098.293,6098.293,6097.725,6098.293,345
2024-06-10 17:50:00,6097.725,6098.293,6097.157,6097.725,416
2024-06-10 17:51:00,6098.293,6098.293,6097.157,6097.725,753
2024-06-10 17:52:00,6097.725,6098.861,6097.157,6097.725,903
2024-06-10 17:53:00,6097.725,6098.293,6097.725,6098.293,218
2024-06-10 17:54:00,6098.293,6098.293,6097.157,6097.725,459
2024-06-10 17:55:00,6097.725,6097.725,6096.588,6097.725,776
2024-06-10 17:56:00,6097.725,6098.293,6097.157,6097.157,567
2024-06-10 17:57:00,6097.157,6098.293,6097.157,6097.725,572
2024-06-10 17:58:00,6097.725,6098.293,6097.157,6097.725,431
2024-06-10 17:59:00,6097.725,6098.861,6097.157,6097.725,968
2024-06-10 18:00:00,6097.157,6097.725,6096.588,6096.588,319
2024-06-10 18:01:00,6097.157,6097.725,6096.588,6097.157,468
2024-06-10 18:02:00,6097.157,6097.725,6097.157,6097.157,159
2024-06-10 18:03:00,6097.157,6098.293,6096.588,6097.157,297
2024-06-10 18:04:00,6097.157,6097.725,6095.452,6097.157,1225
2024-06-10 18:05:00,6097.725,6098.861,6097.157,6098.293,1225
2024-06-10 18:06:00,6097.725,6098.293,6097.157,6098.293,253
2024-06-10 18:07:00,6098.293,6098.861,6097.725,6098.293,170
2024-06-10 18:08:00,6098.293,6098.861,6097.725,6098.293,230
2024-06-10 18:09:00,6098.293,6098.293,6097.725,6098.293,85
2024-06-10 18:10:00,6097.725,6098.861,6097.725,6097.725,493
2024-06-10 18:11:00,6097.725,6099.429,6097.725,6098.861,3976
2024-06-10 18:12:00,6098.293,6099.429,6098.293,6098.861,446
2024-06-10 18:13:00,6098.293,6101.134,6097.725,6099.429,3401
2024-06-10 18:14:00,6098.861,6099.429,6097.157,6097.157,996
2024-06-10 18:15:00,6097.157,6098.861,6097.157,6097.725,677
2024-06-10 18:16:00,6098.293,6099.429,6097.725,6098.293,945
2024-06-10 18:17:00,6097.725,6098.293,6097.725,6098.293,292
2024-06-10 18:18:00,6097.725,6099.998,6097.157,6099.429,1738
2024-06-10 18:19:00,6099.429,6100.566,6098.861,6099.998,1190
2024-06-10 18:20:00,6099.998,6101.702,6099.429,6099.429,1897
2024-06-10 18:21:00,6099.429,6099.998,6098.861,6098.861,326
2024-06-10 18:22:00,6098.861,6099.998,6098.861,6099.429,556
2024-06-10 18:23:00,6099.429,6099.998,6098.861,6099.429,447
2024-06-10 18:24:00,6099.429,6099.429,6097.725,6097.725,587
2024-06-10 18:25:00,6098.293,6099.429,6097.157,6097.725,1436
2024-06-10 18:26:00,6097.725,6098.293,6097.157,6097.157,1024
2024-06-10 18:27:00,6097.725,6098.861,6097.157,6097.157,828
2024-06-10 18:28:00,6097.157,6097.725,6096.588,6097.157,724
2024-06-10 18:29:00,6097.157,6097.725,6096.02,6097.725,774
2024-06-11 09:00:00,6101.702,6117.613,6099.998,6107.953,16087
2024-06-11 09:01:00,6107.385,6116.477,6104.544,6115.908,28310
2024-06-11 09:02:00,6115.34,6115.908,6106.817,6106.817,18901
2024-06-11 09:03:00,6106.817,6110.226,6103.975,6109.658,15322
2024-06-11 09:04:00,6109.089,6110.794,6101.134,6101.134,15605
2024-06-11 09:05:00,6101.134,6103.975,6099.998,6101.134,12949
2024-06-11 09:06:00,6101.134,6101.702,6097.725,6099.998,16543
2024-06-11 09:07:00,6099.998,6103.407,6099.429,6103.407,6964
2024-06-11 09:08:00,6103.407,6103.407,6098.293,6099.429,8319
2024-06-11 09:09:00,6099.429,6099.429,6096.02,6097.157,11874
2024-06-11 09:10:00,6097.157,6098.293,6093.747,6094.315,12881
2024-06-11 09:11:00,6094.315,6096.588,6093.179,6093.179,11612
2024-06-11 09:12:00,6093.747,6094.884,6092.042,6092.611,9456
2024-06-11 09:13:00,6092.042,6094.884,6091.474,6093.747,9483
2024-06-11 09:14:00,6093.179,6093.747,6092.042,6092.611,6200
2024-06-11 09:15:00,6092.042,6095.452,6092.042,6094.315,9103
2024-06-11 09:16:00,6094.315,6094.884,6092.042,6093.747,4554
2024-06-11 09:17:00,6093.747,6093.747,6088.065,6088.633,21012
2024-06-11 09:18:00,6088.633,6091.474,6088.065,6091.474,13501
2024-06-11 09:19:00,6091.474,6091.474,6088.065,6088.065,6475
2024-06-11 09:20:00,6088.633,6092.042,6088.633,6091.474,7623
2024-06-11 09:21:00,6092.042,6094.884,6091.474,6094.315,11131
2024-06-11 09:22:00,6094.315,6098.861,6094.315,6097.157,17420
2024-06-11 09:23:00,6096.588,6098.861,6094.884,6096.588,9479
2024-06-11 09:24:00,6097.157,6099.429,6096.02,6098.293,5547
2024-06-11 09:25:00,6098.293,6099.429,6094.884,6097.157,10419
2024-06-11 09:26:00,6097.157,6097.725,6095.452,6097.725,5503
2024-06-11 09:27:00,6097.157,6099.998,6095.452,6098.861,8744
2024-06-11 09:28:00,6098.861,6101.702,6097.725,6101.134,13289
2024-06-11 09:29:00,6101.702,6101.702,6098.293,6098.861,7685
2024-06-11 09:30:00,6098.293,6098.861,6095.452,6097.157,12952
2024-06-11 09:31:00,6097.157,6100.566,6096.588,6100.566,7274
2024-06-11 09:32:00,6100.566,6102.839,6098.861,6101.702,13875
2024-06-11 09:33:00,6101.702,6104.544,6101.134,6101.702,16425
2024-06-11 09:34:00,6101.702,6104.544,6101.134,6103.975,5068
2024-06-11 09:35:00,6103.407,6104.544,6101.702,6102.271,7338
2024-06-11 09:36:00,6102.271,6107.385,6101.702,6106.817,12002
2024-06-11 09:37:00,6107.385,6107.385,6104.544,6104.544,9376
2024-06-11 09:38:00,6104.544,6107.385,6104.544,6107.385,2358
2024-06-11 09:39:00,6107.385,6110.226,6106.817,6109.658,14975
2024-06-11 09:40:00,6110.226,6110.794,6103.407,6103.975,16019
2024-06-11 09:41:00,6103.975,6104.544,6100.566,6100.566,9371
2024-06-11 09:42:00,6100.566,6101.134,6098.293,6098.861,10182
2024-06-11 09:43:00,6098.293,6099.998,6094.884,6096.588,14471
2024-06-11 09:44:00,6097.157,6098.861,6096.588,6097.725,4809
2024-06-11 09:45:00,6097.725,6098.861,6095.452,6098.861,6613
2024-06-11 09:46:00,6098.861,6100.566,6097.725,6099.429,11183
2024-06-11 09:47:00,6099.429,6100.566,6098.861,6099.429,2461
2024-06-11 09:48:00,6099.429,6100.566,6097.157,6097.725,4931
2024-06-11 09:49:00,6097.157,6100.566,6096.02,6099.998,6159
2024-06-11 09:50:00,6100.566,6102.271,6099.998,6101.702,7069
2024-06-11 09:51:00,6101.702,6101.702,6098.293,6098.293,4805
2024-06-11 09:52:00,6098.293,6099.998,6092.611,6093.179,21725
2024-06-11 09:53:00,6093.747,6095.452,6092.611,6095.452,7642
2024-06-11 09:54:00,6095.452,6097.157,6094.315,6097.157,5429
2024-06-11 09:55:00,6096.588,6098.861,6095.452,6097.725,6190
2024-06-11 09:56:00,6097.725,6100.566,6097.157,6099.429,5695
2024-06-11 09:57:00,6098.861,6103.407,6098.861,6099.998,13799
2024-06-11 09:58:00,6099.998,6101.134,6096.588,6097.725,11042
2024-06-11 09:59:00,6098.293,6098.293,6089.201,6092.611,28476
2024-06-11 10:00:00,6092.611,6098.861,6091.474,6098.293,20704
2024-06-11 10:01:00,6098.293,6099.429,6092.611,6093.747,14648
2024-06-11 10:02:00,6093.747,6096.02,6092.042,6093.747,16199
2024-06-11 10:03:00,6093.747,6096.02,6093.179,6094.884,8401
2024-06-11 10:04:00,6094.884,6098.861,6094.315,6096.588,13785
2024-06-11 10:05:00,6096.02,6097.725,6094.884,6097.157,8226
2024-06-11 10:06:00,6097.157,6098.293,6096.02,6097.157,6511
2024-06-11 10:07:00,6097.157,6098.861,6096.02,6096.588,9033
2024-06-11 10:08:00,6097.157,6097.157,6092.611,6093.179,12767
2024-06-11 10:09:00,6093.747,6096.588,6092.611,6094.315,7152
2024-06-11 10:10:00,6094.315,6094.884,6093.179,6094.315,3236
2024-06-11 10:11:00,6094.315,6096.02,6090.338,6090.338,13921
2024-06-11 10:12:00,6090.906,6090.906,6084.087,6084.655,31839
2024-06-11 10:13:00,6084.655,6088.633,6083.519,6088.633,15752
2024-06-11 10:14:00,6088.065,6089.201,6084.655,6086.36,8235
2024-06-11 10:15:00,6086.36,6086.928,6081.246,6082.382,18626
2024-06-11 10:16:00,6082.382,6086.928,6081.814,6086.928,18979
2024-06-11 10:17:00,6086.928,6088.633,6085.792,6085.792,11295
2024-06-11 10:18:00,6086.36,6089.201,6085.792,6088.065,4798
2024-06-11 10:19:00,6088.633,6089.769,6087.497,6088.065,4488
2024-06-11 10:20:00,6088.065,6089.769,6087.497,6088.065,3746
2024-06-11 10:21:00,6088.633,6090.338,6086.928,6090.338,7541
2024-06-11 10:22:00,6090.338,6090.338,6088.065,6088.065,3399
2024-06-11 10:23:00,6088.065,6090.338,6087.497,6090.338,4326
2024-06-11 10:24:00,6090.338,6090.906,6088.633,6090.906,6646
2024-06-11 10:25:00,6090.906,6090.906,6086.36,6086.928,7127
2024-06-11 10:26:00,6086.36,6089.201,6086.36,6088.633,5552
2024-06-11 10:27:00,6088.065,6092.611,6088.065,6092.611,13650
2024-06-11 10:28:00,6092.042,6096.02,6092.042,6094.884,15117
2024-06-11 10:29:00,6094.884,6095.452,6093.747,6094.884,4471
2024-06-11 10:30:00,6094.884,6097.725,6093.179,6097.157,12260
2024-06-11 10:31:00,6097.157,6098.861,6096.02,6097.725,11767
2024-06-11 10:32:00,6097.725,6098.861,6095.452,6096.02,10494
2024-06-11 10:33:00,6096.02,6096.588,6093.179,6096.02,13436
2024-06-11 10:34:00,6095.452,6098.861,6094.315,6098.861,11982
2024-06-11 10:35:00,6098.293,6101.134,6098.293,6099.998,12068
2024-06-11 10:36:00,6099.429,6103.407,6099.429,6102.839,13503
2024-06-11 10:37:00,6102.839,6103.975,6101.134,6101.134,10098
2024-06-11 10:38:00,6101.134,6102.271,6098.293,6098.861,10813
2024-06-11 10:39:00,6098.293,6098.861,6096.588,6097.725,9669
2024-06-11 10:40:00,6097.157,6099.429,6097.157,6098.861,6890
2024-06-11 10:41:00,6098.861,6098.861,6096.02,6097.725,5535
2024-06-11 10:42:00,6097.725,6099.998,6097.157,6097.725,5955
2024-06-11 10:43:00,6097.725,6098.293,6096.588,6096.588,3809
2024-06-11 10:44:00,6097.157,6098.293,6096.588,6097.725,3492
2024-06-11 10:45:00,6097.725,6100.566,6097.157,6099.429,4496
2024-06-11 10:46:00,6098.861,6099.429,6094.884,6095.452,10312
2024-06-11 10:47:00,6094.884,6100.566,6094.884,6099.998,8841
2024-06-11 10:48:00,6099.429,6099.998,6095.452,6095.452,8660
2024-06-11 10:49:00,6096.02,6096.02,6093.179,6093.747,9232
2024-06-11 10:50:00,6093.747,6094.315,6091.474,6093.747,8159
2024-06-11 10:51:00,6093.747,6094.884,6091.474,6091.474,4574
2024-06-11 10:52:00,6092.042,6092.042,6089.769,6090.906,8852
2024-06-11 10:53:00,6091.474,6094.884,6091.474,6094.884,6952
2024-06-11 10:54:00,6094.884,6096.02,6093.747,6095.452,8445
2024-06-11 10:55:00,6095.452,6098.861,6094.884,6096.588,13547
2024-06-11 10:56:00,6096.588,6099.429,6095.452,6099.429,12729
2024-06-11 10:57:00,6098.861,6099.998,6097.725,6098.861,4244
2024-06-11 10:58:00,6098.861,6098.861,6095.452,6097.157,5765
2024-06-11 10:59:00,6097.157,6097.725,6094.315,6094.315,5283
2024-06-11 11:00:00,6094.884,6096.588,6090.906,6092.042,13839
2024-06-11 11:01:00,6092.611,6092.611,6089.201,6089.769,14108
2024-06-11 11:02:00,6090.338,6092.611,6089.769,6092.042,10735
2024-06-11 11:03:00,6092.611,6092.611,6090.906,6092.611,3896
2024-06-11 11:04:00,6092.042,6093.747,6090.906,6091.474,5244
2024-06-11 11:05:00,6091.474,6092.042,6088.065,6088.633,9080
2024-06-11 11:06:00,6088.633,6090.338,6086.928,6088.065,11155
2024-06-11 11:07:00,6087.497,6088.065,6081.246,6081.814,21178
2024-06-11 11:08:00,6082.382,6084.087,6080.678,6082.382,9933
2024-06-11 11:09:00,6082.951,6084.655,6081.814,6083.519,5970
2024-06-11 11:10:00,6084.087,6084.655,6077.268,6078.973,21164
2024-06-11 11:11:00,6078.405,6084.655,6078.405,6081.246,12678
2024-06-11 11:12:00,6081.814,6082.951,6081.246,6081.814,5204
2024-06-11 11:13:00,6081.814,6084.087,6078.405,6083.519,9478
2024-06-11 11:14:00,6083.519,6084.087,6080.678,6081.814,5492
2024-06-11 11:15:00,6081.246,6082.951,6080.678,6081.814,2255
2024-06-11 11:16:00,6081.814,6081.814,6077.837,6078.973,5507
2024-06-11 11:17:00,6078.405,6080.11,6077.837,6077.837,4150
2024-06-11 11:18:00,6078.405,6081.246,6077.837,6080.678,5328
2024-06-11 11:19:00,6080.11,6080.678,6078.405,6078.973,3158
2024-06-11 11:20:00,6079.541,6080.678,6078.973,6079.541,4582
2024-06-11 11:21:00,6080.11,6080.11,6077.837,6077.837,5750
2024-06-11 11:22:00,6078.405,6081.246,6077.837,6080.11,6263
2024-06-11 11:23:00,6080.11,6080.11,6077.837,6078.405,4980
2024-06-11 11:24:00,6077.837,6078.405,6074.995,6076.132,12946
2024-06-11 11:25:00,6076.132,6079.541,6075.564,6079.541,8949
2024-06-11 11:26:00,6079.541,6081.246,6078.405,6078.973,7701
2024-06-11 11:27:00,6078.973,6082.951,6078.973,6081.814,7155
2024-06-11 11:28:00,6081.814,6082.382,6078.405,6078.973,4919
2024-06-11 11:29:00,6078.973,6082.382,6078.405,6082.382,6252
2024-06-11 11:30:00,6081.814,6085.224,6081.814,6084.655,11567
2024-06-11 11:31:00,6085.224,6087.497,6084.087,6085.792,12281
2024-06-11 11:32:00,6085.792,6087.497,6085.224,6086.928,5666
2024-06-11 11:33:00,6086.36,6087.497,6085.224,6086.928,3374
2024-06-11 11:34:00,6086.928,6090.338,6086.36,6089.769,9848
2024-06-11 11:35:00,6089.769,6090.338,6087.497,6087.497,6889
2024-06-11 11:36:00,6088.065,6088.065,6084.655,6088.065,12290
2024-06-11 11:37:00,6088.065,6091.474,6087.497,6089.201,10558
2024-06-11 11:38:00,6089.201,6090.338,6088.633,6089.201,4756
2024-06-11 11:39:00,6088.633,6089.769,6085.792,6085.792,6366
2024-06-11 11:40:00,6085.792,6086.928,6084.655,6085.792,9676
2024-06-11 11:41:00,6086.36,6086.928,6084.655,6084.655,3901
2024-06-11 11:42:00,6084.655,6085.792,6084.087,6085.224,4158
2024-06-11 11:43:00,6084.655,6085.792,6082.951,6084.087,4794
2024-06-11 11:44:00,6084.087,6085.224,6082.951,6084.087,3681
2024-06-11 11:45:00,6084.087,6085.224,6083.519,6084.655,3563
2024-06-11 11:46:00,6084.087,6085.792,6083.519,6084.087,3609
2024-06-11 11:47:00,6084.655,6084.655,6082.382,6082.382,3788
2024-06-11 11:48:00,6082.382,6082.951,6081.246,6081.814,4731
2024-06-11 11:49:00,6081.814,6082.382,6076.7,6077.268,13049
2024-06-11 11:50:00,6077.837,6079.541,6077.268,6078.973,6150
2024-06-11 11:51:00,6078.405,6080.11,6078.405,6080.11,3394
2024-06-11 11:52:00,6080.11,6081.814,6079.541,6081.246,9900
2024-06-11 11:53:00,6081.246,6083.519,6080.11,6081.814,5179
2024-06-11 11:54:00,6082.382,6084.087,6081.246,6083.519,5627
2024-06-11 11:55:00,6084.087,6084.087,6081.814,6081.814,3447
2024-06-11 11:56:00,6081.814,6084.655,6081.814,6084.087,5808
2024-06-11 11:57:00,6084.087,6085.792,6082.951,6084.655,6947
2024-06-11 11:58:00,6085.224,6086.928,6084.655,6085.792,5150
2024-06-11 11:59:00,6085.792,6087.497,6084.655,6087.497,4555
2024-06-11 12:00:00,6087.497,6088.065,6085.792,6085.792,6493
2024-06-11 12:01:00,6085.792,6087.497,6084.655,6085.224,7336
2024-06-11 12:02:00,6085.224,6086.36,6083.519,6085.792,6464
2024-06-11 12:03:00,6086.36,6088.633,6084.655,6088.633,7026
2024-06-11 12:04:00,6088.633,6089.769,6087.497,6089.201,4988
2024-06-11 12:05:00,6089.201,6090.906,6088.633,6089.769,4632
2024-06-11 12:06:00,6089.769,6090.906,6088.065,6088.633,4606
2024-06-11 12:07:00,6088.065,6089.201,6087.497,6089.201,2237
2024-06-11 12:08:00,6089.769,6091.474,6089.201,6091.474,4345
2024-06-11 12:09:00,6090.906,6091.474,6088.633,6090.338,3936
2024-06-11 12:10:00,6090.338,6090.338,6088.065,6088.065,2673
2024-06-11 12:11:00,6088.065,6090.906,6088.065,6090.338,2132
2024-06-11 12:12:00,6090.906,6091.474,6089.769,6089.769,1695
2024-06-11 12:13:00,6089.769,6091.474,6089.769,6090.906,1800
2024-06-11 12:14:00,6090.906,6093.747,6090.906,6092.611,8386
2024-06-11 12:15:00,6093.179,6094.315,6092.042,6093.747,3469
2024-06-11 12:16:00,6094.315,6094.884,6093.747,6094.315,2357
2024-06-11 12:17:00,6094.315,6094.884,6092.611,6093.179,4374
2024-06-11 12:18:00,6093.179,6094.315,6092.611,6094.315,3157
2024-06-11 12:19:00,6094.315,6094.315,6092.611,6092.611,1990
2024-06-11 12:20:00,6093.179,6093.179,6090.906,6092.042,5719
2024-06-11 12:21:00,6092.611,6094.315,6092.042,6094.315,2035
2024-06-11 12:22:00,6094.315,6096.02,6093.747,6096.02,4619
2024-06-11 12:23:00,6095.452,6096.02,6093.747,6094.315,2252
2024-06-11 12:24:00,6094.315,6095.452,6094.315,6094.884,1381
2024-06-11 12:25:00,6094.884,6095.452,6093.747,6094.315,1737
2024-06-11 12:26:00,6093.747,6097.725,6093.747,6097.725,5794
2024-06-11 12:27:00,6097.725,6099.998,6097.157,6099.429,9604
2024-06-11 12:28:00,6099.429,6099.998,6097.725,6098.293,7193
2024-06-11 12:29:00,6097.725,6098.293,6094.884,6095.452,3916
2024-06-11 12:30:00,6096.02,6096.02,6093.179,6094.315,5437
2024-06-11 12:31:00,6094.315,6095.452,6093.747,6094.315,1757
2024-06-11 12:32:00,6094.884,6098.293,6094.315,6097.157,4602
2024-06-11 12:33:00,6097.157,6097.725,6095.452,6096.02,3600
2024-06-11 12:34:00,6095.452,6096.588,6095.452,6095.452,633
2024-06-11 12:35:00,6095.452,6096.02,6094.884,6094.884,2099
2024-06-11 12:36:00,6095.452,6096.02,6094.315,6095.452,2558
2024-06-11 12:37:00,6096.02,6096.02,6093.747,6093.747,1117
2024-06-11 12:38:00,6093.747,6094.884,6091.474,6091.474,5824
2024-06-11 12:39:00,6092.042,6093.747,6091.474,6093.179,4018
2024-06-11 12:40:00,6093.179,6094.315,6092.611,6093.179,1035
2024-06-11 12:41:00,6093.747,6094.315,6092.611,6093.179,782
2024-06-11 12:42:00,6093.747,6094.315,6093.179,6093.179,812
2024-06-11 12:43:00,6093.179,6093.747,6092.611,6092.611,876
2024-06-11 12:44:00,6092.611,6095.452,6092.611,6095.452,4305
2024-06-11 12:45:00,6095.452,6095.452,6092.042,6092.042,2953
2024-06-11 12:46:00,6092.611,6093.747,6092.042,6093.747,1476
2024-06-11 12:47:00,6093.179,6094.884,6093.179,6094.315,780
2024-06-11 12:48:00,6094.315,6095.452,6094.315,6095.452,2166
2024-06-11 12:49:00,6094.884,6096.02,6094.315,6096.02,2171
2024-06-11 12:50:00,6096.02,6096.588,6095.452,6096.02,1382
2024-06-11 12:51:00,6096.02,6097.725,6096.02,6097.157,4227
2024-06-11 12:52:00,6097.157,6097.725,6096.588,6096.588,2710
2024-06-11 12:53:00,6096.588,6098.861,6096.588,6098.293,4002
2024-06-11 12:54:00,6098.293,6098.861,6097.725,6098.293,2644
2024-06-11 12:55:00,6097.725,6098.293,6096.588,6097.157,3709
2024-06-11 12:56:00,6097.157,6098.861,6096.588,6096.588,3943
2024-06-11 12:57:00,6096.588,6097.157,6094.884,6095.452,4444
2024-06-11 12:58:00,6095.452,6096.02,6094.315,6094.884,1875
